"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,69.99,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,120.84,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,148.21,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,196.02,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,244.66,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,332.19,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,386.96,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,459.27,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,560.04,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,680.92,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,772.17,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,858.89,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,950.69,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1020.33,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1072.96,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1145.67,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1182.68,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1198.38,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1246,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1280.99,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1304.23,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1336.87,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1375.6,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1395.07,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1444.8,,
"NZL","New Zealand","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1483.22,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,909.95,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,903.79,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,461.88,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,210.16,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,186.18,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,153.28,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,250.73,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,215.23,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,118.42,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,92.21,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,91.16,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,70.61,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,84.48,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,126.81,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,99.12,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,69.38,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,106.73,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48.41,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45.47,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53.86,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47.56,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,35.15,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47.46,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48.13,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,73.41,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,58.59,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48.69,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,60.46,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,72.4,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,89.13,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,87.92,,
"NZL","New Zealand","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50.69,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19.97,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,20.86,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21.91,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22.69,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23.43,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24.42,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24.65,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25.58,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24.86,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24.56,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19.56,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,20.04,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23.32,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25.19,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,28.92,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25.41,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21.05,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19.87,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,19.34,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22.54,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22.84,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18.94,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,20.9,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18.18,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16.8,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16.46,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17.36,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14.79,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14.71,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15.98,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16.69,,
"NZL","New Zealand","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15.73,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50712.45,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48339.04,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,46706.77,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48598.68,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50502.11,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,50834.46,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53717.34,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53693.41,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53765.44,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54741.37,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54074.16,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,55298.62,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54172.91,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54947.55,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,55427.98,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54471.72,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54568.94,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,56272.87,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54881.82,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,52541.06,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54925.06,,
"NOR","Norway","GHG","Greenhouse gases","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53999.15,,
